YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS10M,WD10M
2021,2,28,21,12.59,98.12,0.2,0.99,151.61
2021,2,28,22,12.33,97.75,0.17,0.88,145.47
2021,2,28,23,12.07,97.69,0.15,0.75,138.81
2021,3,1,0,11.82,97.19,0.14,0.59,152.42
2021,3,1,1,11.48,97.19,0.13,0.62,188.03
2021,3,1,2,11.27,97.31,0.12,0.71,204.03
2021,3,1,3,11.16,96.81,0.11,0.68,207.45
2021,3,1,4,11.04,96.19,0.1,0.58,201.37
2021,3,1,5,10.87,96.19,0.1,0.51,195.1
2021,3,1,6,11.08,95.62,0.09,0.48,193.13
2021,3,1,7,12.1,93.69,0.4,0.56,199.44
2021,3,1,8,13.35,89.81,0.3,0.47,229.09
2021,3,1,9,14.51,83.19,0.27,0.61,281.74
2021,3,1,10,15.68,77.44,0.25,1.25,311.69
2021,3,1,11,16.41,74.62,0.26,1.94,320.4
2021,3,1,12,16.85,73.88,0.28,2.5,322.23
2021,3,1,13,16.64,75.5,0.31,2.98,321.81
2021,3,1,14,15.9,79.62,0.36,3.38,321.2
2021,3,1,15,15.2,83.69,0.4,3.56,321.5
2021,3,1,16,14.43,88.62,0.42,3.4,324.34
2021,3,1,17,13.72,93.69,0.43,2.65,326.78
2021,3,1,18,13.05,98.12,0.47,1.32,332.53
2021,3,1,19,12.73,98.88,0.48,0.99,345.85
2021,3,1,20,12.57,98.81,0.46,0.86,358.96
2021,3,1,21,12.53,98.25,0.44,0.72,-0.0
2021,3,1,22,12.44,98.06,0.39,0.61,0.73
2021,3,1,23,12.33,97.75,0.3,0.58,357.68
2021,3,2,0,12.19,97.69,0.19,0.64,345.11
2021,3,2,1,12.01,97.56,0.14,0.75,336.64
2021,3,2,2,11.76,97.31,0.12,0.92,328.2
2021,3,2,3,11.41,97.75,0.12,1.21,323.95
2021,3,2,4,11.04,98.56,0.12,1.44,319.84
2021,3,2,5,10.76,98.75,0.13,1.56,316.22
2021,3,2,6,11.06,98.12,0.16,1.56,314.19
2021,3,2,7,12.3,94.0,0.17,2.24,305.47
2021,3,2,8,13.36,90.38,0.16,2.55,295.39
2021,3,2,9,15.11,82.81,0.18,2.71,288.33
2021,3,2,10,16.52,75.06,0.22,2.62,291.36
2021,3,2,11,16.9,73.38,0.29,2.4,297.73
2021,3,2,12,16.8,74.38,0.35,2.26,302.87
2021,3,2,13,16.34,76.75,0.41,2.22,308.28
2021,3,2,14,15.83,79.75,0.45,2.29,310.86
2021,3,2,15,15.19,83.69,0.44,2.3,310.88
2021,3,2,16,14.47,88.62,0.38,2.2,313.27
2021,3,2,17,13.82,93.94,0.27,1.79,322.63
2021,3,2,18,13.37,97.56,0.14,1.02,335.99
2021,3,2,19,13.26,98.5,0.1,0.71,346.58
2021,3,2,20,13.12,98.81,0.08,0.43,352.75
2021,3,2,21,12.94,98.75,0.11,0.25,3.58
2021,3,2,22,12.68,98.94,0.13,0.19,40.1
2021,3,2,23,12.41,99.12,0.12,0.16,87.14
2021,3,3,0,12.12,99.38,0.11,0.22,111.04
2021,3,3,1,11.89,99.38,0.1,0.3,109.86
2021,3,3,2,11.67,99.31,0.09,0.37,101.07
2021,3,3,3,11.48,99.25,0.09,0.44,91.02
2021,3,3,4,11.3,99.31,0.08,0.36,91.25
2021,3,3,5,11.2,99.31,0.08,0.24,101.31
2021,3,3,6,11.39,98.75,0.09,0.3,135.0
2021,3,3,7,12.17,96.0,0.09,0.25,126.16
2021,3,3,8,13.08,92.19,0.09,0.43,61.56
2021,3,3,9,13.94,87.5,0.1,0.67,61.34
2021,3,3,10,14.65,83.31,0.12,0.72,65.66
2021,3,3,11,15.12,80.81,0.13,0.59,59.04
2021,3,3,12,15.34,79.88,0.15,0.38,37.57
2021,3,3,13,15.41,79.5,0.18,0.43,358.96
2021,3,3,14,15.23,80.69,0.22,0.64,343.57
2021,3,3,15,14.87,83.25,0.25,0.77,339.72
2021,3,3,16,14.25,87.38,0.29,0.75,347.41
2021,3,3,17,13.44,93.12,0.33,0.62,20.05
2021,3,3,18,12.65,98.44,0.35,0.46,66.04
2021,3,3,19,12.41,99.06,0.37,0.55,71.05
2021,3,3,20,12.28,99.12,0.4,0.6,67.78
2021,3,3,21,12.17,99.12,0.41,0.58,61.7
2021,3,3,22,11.91,99.62,0.39,0.53,61.19
2021,3,3,23,11.74,99.75,0.35,0.44,65.73
2021,3,4,0,11.55,99.62,0.31,0.35,87.46
2021,3,4,1,11.37,99.38,0.25,0.38,106.59
2021,3,4,2,11.15,99.06,0.18,0.44,101.31
2021,3,4,3,11.01,98.69,0.11,0.49,91.82
2021,3,4,4,10.9,97.94,0.06,0.49,101.84
2021,3,4,5,10.77,97.0,0.04,0.58,107.22
2021,3,4,6,10.92,96.38,0.03,0.73,105.52
2021,3,4,7,12.12,92.38,0.01,0.88,98.71
2021,3,4,8,13.48,84.88,0.01,0.79,87.17
2021,3,4,9,15.01,76.31,0.01,0.73,78.33
2021,3,4,10,16.43,70.38,0.01,0.69,48.69
2021,3,4,11,17.24,68.12,0.02,0.92,21.35
2021,3,4,12,17.44,68.94,0.03,1.19,12.12
2021,3,4,13,17.12,71.75,0.04,1.41,8.26
2021,3,4,14,16.36,76.25,0.05,1.55,5.51
2021,3,4,15,15.41,82.12,0.07,1.5,9.02
2021,3,4,16,14.7,87.62,0.07,1.34,19.07
2021,3,4,17,13.99,93.44,0.08,1.1,37.52
2021,3,4,18,13.17,98.69,0.09,0.61,72.03
2021,3,4,19,12.41,100.0,0.09,0.47,80.38
2021,3,4,20,11.84,100.0,0.09,0.29,73.01
2021,3,4,21,11.26,100.0,0.09,0.11,248.96
2021,3,4,22,10.48,100.0,0.09,0.69,239.37
2021,3,4,23,9.77,100.0,0.09,1.38,234.24
2021,3,5,0,9.57,100.0,0.08,1.55,231.57
2021,3,5,1,9.48,98.94,0.09,1.27,227.49
2021,3,5,2,9.42,97.81,0.1,0.88,219.61
2021,3,5,3,9.51,96.19,0.11,0.63,195.95
2021,3,5,4,9.58,94.44,0.11,0.8,176.07
2021,3,5,5,9.64,94.19,0.09,1.05,171.87
2021,3,5,6,9.85,94.56,0.08,1.46,167.97
2021,3,5,7,11.22,91.44,0.05,1.91,161.86
2021,3,5,8,13.2,84.81,0.04,2.32,148.94
2021,3,5,9,15.05,76.5,0.03,2.78,131.58
2021,3,5,10,16.43,69.56,0.03,2.65,115.88
2021,3,5,11,17.26,67.31,0.03,2.25,100.22
2021,3,5,12,17.18,68.5,0.04,1.97,85.22
2021,3,5,13,16.29,72.88,0.05,1.89,74.18
2021,3,5,14,15.51,77.38,0.06,1.93,66.13
2021,3,5,15,14.89,81.31,0.07,2.03,61.95
2021,3,5,16,14.15,86.12,0.09,2.0,65.24
2021,3,5,17,13.34,92.31,0.1,1.76,71.4
2021,3,5,18,12.69,97.31,0.11,1.24,82.74
2021,3,5,19,12.34,98.25,0.12,1.2,89.26
2021,3,5,20,11.98,98.25,0.12,1.17,95.37
2021,3,5,21,11.62,97.69,0.09,1.18,104.59
2021,3,5,22,11.33,96.38,0.05,1.23,111.67
2021,3,5,23,11.22,93.44,0.04,1.26,119.44
2021,3,6,0,11.0,91.56,0.03,1.31,130.16
2021,3,6,1,10.73,91.44,0.02,1.27,138.98
2021,3,6,2,10.44,91.69,0.01,1.24,137.29
2021,3,6,3,10.05,92.5,0.0,1.34,124.99
2021,3,6,4,9.7,92.81,0.0,1.42,123.78
2021,3,6,5,9.6,92.0,0.0,1.51,128.47
2021,3,6,6,10.0,91.88,0.0,1.81,132.72
2021,3,6,7,11.94,87.38,0.0,2.49,130.68
2021,3,6,8,14.11,78.31,0.0,3.2,118.44
2021,3,6,9,15.98,71.38,0.0,3.62,111.53
2021,3,6,10,17.6,66.25,0.0,3.73,105.67
2021,3,6,11,18.51,63.44,0.01,3.84,99.6
2021,3,6,12,18.57,63.94,0.01,3.65,96.88
2021,3,6,13,18.74,65.19,0.02,3.28,94.51
2021,3,6,14,17.96,69.0,0.02,2.92,95.07
2021,3,6,15,17.18,73.25,0.03,2.76,98.31
2021,3,6,16,16.24,78.19,0.03,2.63,101.31
2021,3,6,17,15.04,86.0,0.02,2.22,105.06
2021,3,6,18,13.62,95.44,0.01,1.55,109.07
2021,3,6,19,13.03,97.19,0.01,1.89,116.25
2021,3,6,20,12.62,97.75,0.01,2.27,122.92
2021,3,6,21,12.23,97.69,0.01,2.75,125.99
2021,3,6,22,11.69,97.44,0.01,2.66,126.77
2021,3,6,23,11.12,97.25,0.01,2.79,124.98
2021,3,7,0,10.77,96.31,0.0,2.66,125.32
2021,3,7,1,10.56,95.31,0.0,2.57,125.96
2021,3,7,2,10.43,94.5,0.0,2.27,127.3
2021,3,7,3,10.33,93.88,0.01,2.09,128.46
2021,3,7,4,10.2,93.81,0.0,1.91,133.34
2021,3,7,5,10.12,93.81,0.0,1.99,138.18
2021,3,7,6,10.64,93.44,0.0,2.29,142.19
2021,3,7,7,12.87,86.19,0.1,3.21,140.93
2021,3,7,8,14.76,78.0,0.14,4.22,130.42
2021,3,7,9,16.52,71.31,0.19,4.78,120.0
2021,3,7,10,17.77,67.69,0.26,4.82,114.32
2021,3,7,11,18.37,66.75,0.39,4.7,111.45
2021,3,7,12,17.87,69.81,0.57,4.26,111.63
2021,3,7,13,17.15,73.75,0.71,3.79,112.81
2021,3,7,14,16.48,77.06,0.83,3.25,113.23
2021,3,7,15,15.88,80.19,0.94,2.73,115.03
2021,3,7,16,15.21,83.81,1.09,2.34,114.08
2021,3,7,17,14.26,89.81,1.23,1.8,110.0
2021,3,7,18,13.27,96.31,1.29,1.13,105.67
2021,3,7,19,12.97,97.19,1.17,1.23,109.24
2021,3,7,20,12.62,96.56,0.88,1.2,113.39
2021,3,7,21,12.12,96.69,0.51,1.05,119.8
2021,3,7,22,11.7,96.75,0.24,1.01,132.18
2021,3,7,23,11.45,96.25,0.11,0.92,145.37
2021,3,8,0,11.33,95.5,0.07,0.77,160.46
2021,3,8,1,11.19,94.25,0.08,0.85,163.91
2021,3,8,2,11.08,93.56,0.1,0.99,150.59
2021,3,8,3,10.94,93.81,0.12,1.04,136.83
2021,3,8,4,10.8,94.44,0.12,1.01,129.35
2021,3,8,5,10.61,95.19,0.09,0.93,133.98
2021,3,8,6,10.79,95.12,0.06,1.18,143.89
2021,3,8,7,11.78,92.19,0.03,2.0,151.23
2021,3,8,8,13.04,87.69,0.03,2.5,151.68
2021,3,8,9,14.37,80.38,0.04,2.17,153.53
2021,3,8,10,15.52,74.44,0.1,1.41,146.05
2021,3,8,11,15.83,73.62,0.15,0.86,129.47
2021,3,8,12,15.55,75.81,0.21,0.54,120.68
2021,3,8,13,15.26,78.56,0.26,0.41,122.47
2021,3,8,14,15.08,80.56,0.29,0.46,106.61
2021,3,8,15,14.74,83.19,0.27,0.64,91.4
2021,3,8,16,14.09,87.5,0.19,0.74,72.72
2021,3,8,17,13.33,93.5,0.14,0.69,49.12
2021,3,8,18,12.8,97.94,0.13,0.54,41.5
2021,3,8,19,12.62,98.88,0.15,0.58,69.62
2021,3,8,20,12.47,99.31,0.17,0.64,72.23
2021,3,8,21,12.28,99.44,0.21,0.71,68.78
2021,3,8,22,12.09,99.44,0.3,0.9,54.93
2021,3,8,23,11.87,99.56,0.39,1.08,30.47
2021,3,9,0,11.76,99.25,0.42,1.36,5.28
2021,3,9,1,11.75,98.94,0.33,1.75,349.99
2021,3,9,2,11.73,98.69,0.23,1.81,349.81
2021,3,9,3,11.58,98.94,0.17,1.56,3.16
2021,3,9,4,11.38,99.19,0.12,1.13,22.32
2021,3,9,5,11.15,99.19,0.08,0.97,30.09
2021,3,9,6,11.28,98.0,0.04,0.83,41.95
2021,3,9,7,12.4,92.25,0.07,1.42,74.97
2021,3,9,8,13.76,84.88,0.06,1.98,79.76
2021,3,9,9,15.16,76.5,0.13,2.0,71.78
2021,3,9,10,16.21,70.81,0.15,1.91,60.81
2021,3,9,11,16.74,68.0,0.17,1.89,55.98
2021,3,9,12,16.91,67.31,0.18,1.81,53.77
2021,3,9,13,16.76,67.81,0.2,1.77,53.64
2021,3,9,14,16.31,70.12,0.23,1.73,52.35
2021,3,9,15,15.59,74.38,0.26,1.62,52.47
2021,3,9,16,14.68,80.19,0.29,1.37,51.49
2021,3,9,17,13.69,88.25,0.31,0.9,50.26
2021,3,9,18,12.65,96.06,0.26,0.4,65.46
2021,3,9,19,12.26,98.44,0.27,0.48,120.32
2021,3,9,20,11.9,98.94,0.25,0.7,132.75
2021,3,9,21,11.6,98.88,0.22,0.91,138.81
2021,3,9,22,11.23,98.56,0.23,1.16,140.19
2021,3,9,23,10.83,97.75,0.26,1.3,142.79
2021,3,10,0,10.43,96.56,0.3,1.3,148.98
2021,3,10,1,9.94,95.94,0.33,1.13,157.68
2021,3,10,2,9.58,94.88,0.34,0.99,166.29
2021,3,10,3,9.26,93.88,0.31,0.89,173.94
2021,3,10,4,9.01,92.5,0.25,0.83,174.08
2021,3,10,5,8.91,90.5,0.18,0.8,173.84
2021,3,10,6,9.37,89.5,0.12,0.79,173.16
2021,3,10,7,11.62,85.38,0.46,0.93,153.65
2021,3,10,8,13.87,77.12,0.27,1.05,114.09
2021,3,10,9,15.49,70.19,0.17,1.29,95.57
2021,3,10,10,16.42,67.62,0.15,1.33,82.58
2021,3,10,11,16.73,67.81,0.16,1.18,75.41
2021,3,10,12,16.46,69.94,0.2,0.94,71.57
2021,3,10,13,15.8,74.06,0.27,0.74,56.65
2021,3,10,14,14.96,78.81,0.37,0.72,31.61
2021,3,10,15,14.25,83.31,0.43,0.88,17.63
2021,3,10,16,13.61,87.69,0.5,1.24,7.62
2021,3,10,17,12.92,93.19,0.53,1.58,3.96
2021,3,10,18,12.39,97.62,0.6,1.46,1.23
2021,3,10,19,12.23,98.62,0.76,1.49,1.81
2021,3,10,20,12.12,98.94,0.96,1.55,0.58
2021,3,10,21,11.95,99.25,1.13,1.59,359.15
2021,3,10,22,11.76,99.25,1.16,1.51,356.74
2021,3,10,23,11.23,98.56,1.05,1.6,348.2
2021,3,11,0,10.79,98.56,0.9,1.64,336.37
2021,3,11,1,10.51,98.38,0.73,1.56,328.69
2021,3,11,2,10.21,98.06,0.57,1.58,326.07
2021,3,11,3,9.98,98.06,0.42,1.62,325.39
2021,3,11,4,9.7,98.5,0.28,1.71,327.11
2021,3,11,5,9.65,98.75,0.2,1.63,329.51
2021,3,11,6,10.01,97.56,0.16,1.71,324.28
2021,3,11,7,11.21,93.0,0.02,2.18,317.17
2021,3,11,8,12.96,85.75,0.02,2.33,316.63
2021,3,11,9,15.36,73.62,0.01,2.12,329.65
2021,3,11,10,17.17,66.31,0.01,1.86,348.83
2021,3,11,11,17.87,65.25,0.02,2.13,356.21
2021,3,11,12,17.44,68.25,0.03,2.48,355.84
2021,3,11,13,16.74,72.94,0.05,2.75,353.0
2021,3,11,14,16.08,77.0,0.07,2.87,351.08
2021,3,11,15,15.27,81.38,0.09,2.86,350.87
2021,3,11,16,14.39,86.5,0.12,2.88,350.31
2021,3,11,17,13.51,92.25,0.15,2.74,350.65
2021,3,11,18,12.8,97.31,0.2,2.0,352.38
2021,3,11,19,12.27,99.19,0.26,1.77,359.5
2021,3,11,20,12.01,99.94,0.34,1.6,3.35
2021,3,11,21,11.8,99.75,0.43,1.25,7.88
2021,3,11,22,11.58,99.06,0.43,0.93,358.07
2021,3,11,23,11.52,99.19,0.28,0.84,330.58
2021,3,12,0,11.31,99.5,0.17,0.99,313.4
2021,3,12,1,10.96,100.0,0.12,1.15,310.31
2021,3,12,2,10.65,100.0,0.08,1.32,318.37
2021,3,12,3,10.53,100.0,0.06,1.42,327.63
2021,3,12,4,10.57,99.62,0.04,1.42,334.14
2021,3,12,5,10.53,99.06,0.02,1.35,333.14
2021,3,12,6,10.82,97.75,0.01,1.02,328.13
2021,3,12,7,11.8,93.56,0.03,1.06,345.04
2021,3,12,8,12.72,89.44,0.04,1.1,16.89
2021,3,12,9,14.08,82.94,0.05,1.1,41.84
2021,3,12,10,15.48,76.25,0.06,0.96,49.3
2021,3,12,11,16.24,73.31,0.07,0.78,45.81
2021,3,12,12,15.99,75.0,0.08,0.68,31.87
2021,3,12,13,15.31,79.0,0.11,0.64,19.32
2021,3,12,14,14.8,82.31,0.13,0.7,1.91
2021,3,12,15,14.29,85.56,0.15,0.9,345.96
2021,3,12,16,13.72,89.31,0.17,1.02,343.93
2021,3,12,17,13.11,93.94,0.2,0.82,354.56
2021,3,12,18,12.62,97.88,0.23,0.44,14.53
2021,3,12,19,12.4,98.69,0.25,0.38,47.49
2021,3,12,20,12.16,99.06,0.26,0.48,53.7
2021,3,12,21,11.87,99.25,0.25,0.62,50.66
2021,3,12,22,11.51,98.75,0.2,0.85,34.13
2021,3,12,23,11.09,99.06,0.14,1.11,18.43
2021,3,13,0,10.79,99.31,0.08,1.31,6.49
2021,3,13,1,10.51,99.25,0.04,1.42,358.11
2021,3,13,2,10.15,97.69,0.03,1.46,354.78
2021,3,13,3,9.85,97.81,0.03,1.38,347.54
2021,3,13,4,9.69,97.19,0.03,1.14,336.24
2021,3,13,5,9.52,96.62,0.03,0.85,328.22
2021,3,13,6,9.69,95.06,0.02,0.68,327.23
2021,3,13,7,10.98,89.88,0.06,0.48,337.17
2021,3,13,8,12.7,81.19,0.05,0.28,70.56
2021,3,13,9,14.05,74.88,0.05,0.51,109.54
2021,3,13,10,14.96,71.94,0.06,0.6,99.71
2021,3,13,11,15.76,70.0,0.11,0.5,59.81
2021,3,13,12,16.02,70.12,0.19,0.6,19.15
2021,3,13,13,16.08,71.88,0.29,0.86,8.35
2021,3,13,14,15.65,75.31,0.41,1.15,8.57
2021,3,13,15,14.9,80.06,0.49,1.46,14.93
2021,3,13,16,13.99,86.81,0.56,1.76,20.76
2021,3,13,17,13.24,93.56,0.61,1.79,29.03
2021,3,13,18,12.83,98.0,0.66,1.15,48.85
2021,3,13,19,12.39,100.0,0.64,0.79,62.93
2021,3,13,20,12.1,100.0,0.59,0.72,64.83
2021,3,13,21,12.14,100.0,0.53,0.7,52.24
2021,3,13,22,12.18,99.94,0.47,0.85,29.16
2021,3,13,23,12.08,99.94,0.4,1.02,8.81
2021,3,14,0,11.87,100.0,0.32,1.07,353.71
2021,3,14,1,11.65,99.94,0.24,1.17,342.9
2021,3,14,2,11.37,99.31,0.18,1.4,338.02
2021,3,14,3,10.8,98.5,0.12,1.55,339.65
2021,3,14,4,10.28,98.25,0.08,1.5,340.14
2021,3,14,5,10.01,97.75,0.05,1.25,339.86
2021,3,14,6,10.15,96.69,0.03,1.07,334.37
2021,3,14,7,11.4,91.06,0.01,1.36,321.08
2021,3,14,8,13.61,80.81,0.01,1.43,309.89
2021,3,14,9,16.08,69.06,0.03,1.06,305.69
2021,3,14,10,17.61,62.94,0.05,0.72,317.64
2021,3,14,11,18.09,62.62,0.09,0.87,337.82
2021,3,14,12,18.05,64.44,0.14,1.08,348.28
2021,3,14,13,17.55,67.88,0.24,1.21,355.91
2021,3,14,14,16.39,74.25,0.35,1.28,3.86
2021,3,14,15,15.29,81.5,0.44,1.25,15.95
2021,3,14,16,14.48,87.94,0.59,1.29,22.83
2021,3,14,17,13.83,94.0,0.75,1.19,32.12
2021,3,14,18,13.55,97.69,0.97,0.9,52.04
2021,3,14,19,13.43,98.88,1.25,0.86,79.0
2021,3,14,20,12.94,100.0,1.57,0.87,97.25
2021,3,14,21,12.28,100.0,1.85,0.78,112.44
2021,3,14,22,11.83,100.0,1.94,0.7,139.54
2021,3,14,23,11.26,100.0,1.66,0.74,180.0
2021,3,15,0,11.07,100.0,1.23,0.88,202.93
2021,3,15,1,11.05,99.44,0.99,0.75,208.71
2021,3,15,2,10.98,99.25,0.9,0.42,212.8
2021,3,15,3,10.77,99.44,0.78,0.05,170.54
2021,3,15,4,10.58,99.5,0.71,0.25,36.16
2021,3,15,5,10.39,99.0,0.7,0.4,7.82
2021,3,15,6,10.59,97.62,0.64,0.46,347.37
2021,3,15,7,11.38,92.94,0.2,0.4,323.81
2021,3,15,8,12.12,86.81,0.18,0.09,228.37
2021,3,15,9,12.96,81.12,0.15,0.17,95.19
2021,3,15,10,13.73,77.5,0.13,0.44,53.75
2021,3,15,11,14.25,76.12,0.1,0.69,42.23
2021,3,15,12,14.64,75.75,0.08,0.93,40.91
2021,3,15,13,14.8,75.94,0.09,1.09,40.33
2021,3,15,14,14.69,76.88,0.11,1.23,39.85
2021,3,15,15,14.34,79.0,0.13,1.21,40.04
2021,3,15,16,13.9,81.75,0.13,1.15,39.21
2021,3,15,17,13.13,88.5,0.11,0.96,38.37
2021,3,15,18,12.13,95.88,0.09,0.74,45.86
2021,3,15,19,11.8,95.88,0.09,0.95,65.75
2021,3,15,20,11.55,96.31,0.09,1.22,79.34
2021,3,15,21,11.34,96.31,0.09,1.36,86.71
2021,3,15,22,11.06,96.06,0.09,1.41,88.73
2021,3,15,23,10.9,95.12,0.09,1.29,89.31
2021,3,16,0,10.83,93.69,0.11,1.08,88.75
2021,3,16,1,10.69,93.25,0.12,1.05,90.86
2021,3,16,2,10.5,93.19,0.13,1.06,95.5
2021,3,16,3,10.44,91.81,0.13,0.87,98.79
2021,3,16,4,10.55,89.25,0.13,0.72,105.09
2021,3,16,5,10.65,87.12,0.13,0.59,93.01
2021,3,16,6,11.12,84.88,0.13,0.43,77.47
2021,3,16,7,12.27,81.12,0.07,0.5,64.23
2021,3,16,8,13.71,75.94,0.06,0.92,58.62
2021,3,16,9,15.55,68.88,0.05,1.15,60.3
2021,3,16,10,16.87,64.69,0.04,1.25,48.54
2021,3,16,11,17.51,63.81,0.03,1.49,47.12
2021,3,16,12,17.33,65.88,0.03,1.71,49.99
2021,3,16,13,16.7,69.81,0.03,1.75,51.54
2021,3,16,14,16.0,74.25,0.03,1.57,53.93
2021,3,16,15,15.44,78.12,0.03,1.31,58.68
2021,3,16,16,14.7,83.69,0.03,1.14,58.5
2021,3,16,17,13.77,91.5,0.04,1.0,55.19
2021,3,16,18,13.06,97.62,0.05,0.79,58.36
2021,3,16,19,12.99,98.62,0.06,0.96,81.08
2021,3,16,20,12.87,99.31,0.07,1.02,93.52
2021,3,16,21,12.65,99.75,0.09,0.98,102.48
2021,3,16,22,12.36,99.81,0.11,0.88,109.72
2021,3,16,23,12.01,99.38,0.12,0.79,125.74
2021,3,17,0,11.54,99.19,0.14,0.5,157.04
2021,3,17,1,11.33,99.06,0.14,0.57,237.41
2021,3,17,2,11.22,99.5,0.13,0.93,270.0
2021,3,17,3,11.08,99.5,0.11,1.21,283.5
2021,3,17,4,11.05,99.44,0.09,1.51,290.97
2021,3,17,5,11.05,99.25,0.07,1.66,296.81
2021,3,17,6,11.35,98.19,0.06,1.83,302.47
2021,3,17,7,12.37,94.12,0.12,2.42,299.63
2021,3,17,8,13.8,85.69,0.06,1.94,285.88
2021,3,17,9,15.74,73.56,0.03,1.41,280.87
2021,3,17,10,17.37,66.12,0.02,0.93,323.51
2021,3,17,11,17.76,65.81,0.02,1.21,359.63
2021,3,17,12,17.43,68.25,0.03,1.54,2.91
2021,3,17,13,16.85,71.75,0.03,1.87,4.31
2021,3,17,14,15.92,76.88,0.04,2.14,7.13
2021,3,17,15,15.02,82.38,0.05,2.38,10.61
2021,3,17,16,14.29,87.88,0.05,2.47,12.8
2021,3,17,17,13.62,93.69,0.06,1.98,15.29
2021,3,17,18,13.12,97.75,0.06,1.23,15.45
2021,3,17,19,12.95,99.0,0.07,0.94,30.64
2021,3,17,20,12.9,99.44,0.08,0.69,51.44
2021,3,17,21,12.8,99.81,0.1,0.58,74.27
2021,3,17,22,12.67,100.0,0.13,0.64,76.64
2021,3,17,23,12.59,100.0,0.17,0.72,74.91
2021,3,18,0,12.51,99.88,0.24,0.72,67.05
2021,3,18,1,12.33,99.75,0.37,0.86,49.79
2021,3,18,2,12.17,99.62,0.57,1.06,34.75
2021,3,18,3,11.99,99.5,0.78,1.24,24.62
2021,3,18,4,11.8,99.12,0.88,1.47,9.81
2021,3,18,5,11.55,99.0,0.7,1.62,-0.0
2021,3,18,6,11.51,98.62,0.45,1.63,354.23
2021,3,18,7,11.98,96.0,0.16,1.76,4.59
2021,3,18,8,12.51,91.12,0.1,1.45,19.22
2021,3,18,9,13.39,84.75,0.07,1.12,40.47
2021,3,18,10,14.65,77.06,0.06,0.95,57.75
2021,3,18,11,15.59,72.12,0.06,0.96,70.1
2021,3,18,12,15.85,71.06,0.06,1.03,73.22
2021,3,18,13,15.78,71.88,0.07,1.07,64.55
2021,3,18,14,15.47,73.88,0.08,1.0,49.45
2021,3,18,15,14.88,77.31,0.08,0.85,22.58
2021,3,18,16,14.15,82.25,0.08,0.9,353.99
2021,3,18,17,13.23,88.88,0.08,1.15,337.62
2021,3,18,18,12.38,95.62,0.08,1.1,331.62
2021,3,18,19,12.19,97.0,0.07,1.03,331.49
2021,3,18,20,12.12,96.94,0.06,0.96,335.1
2021,3,18,21,12.05,96.56,0.05,0.81,340.16
2021,3,18,22,11.97,96.19,0.04,0.71,353.03
2021,3,18,23,11.78,96.31,0.04,0.69,11.06
2021,3,19,0,11.67,96.0,0.04,0.62,27.86
2021,3,19,1,11.48,95.56,0.03,0.54,52.63
2021,3,19,2,11.31,95.38,0.03,0.56,68.79
2021,3,19,3,11.16,94.94,0.03,0.62,66.33
2021,3,19,4,11.16,94.12,0.03,0.63,63.43
2021,3,19,5,11.09,93.56,0.03,0.6,69.44
2021,3,19,6,11.23,92.88,0.02,0.62,89.27
2021,3,19,7,12.28,89.81,0.04,1.07,114.51
2021,3,19,8,13.45,84.0,0.04,1.69,119.42
2021,3,19,9,14.97,75.31,0.04,1.9,112.98
2021,3,19,10,16.3,70.0,0.04,1.66,95.12
2021,3,19,11,16.86,68.5,0.06,1.42,67.09
2021,3,19,12,16.8,69.75,0.08,1.42,40.09
2021,3,19,13,16.23,73.12,0.09,1.54,25.53
2021,3,19,14,15.52,77.56,0.11,1.6,14.72
2021,3,19,15,14.83,82.06,0.12,1.56,2.3
2021,3,19,16,14.07,87.5,0.14,1.44,354.69
2021,3,19,17,13.37,93.31,0.17,1.09,357.94
2021,3,19,18,12.83,98.06,0.2,0.7,18.23
2021,3,19,19,12.69,99.25,0.22,0.69,46.85
2021,3,19,20,12.6,99.69,0.23,0.71,55.27
2021,3,19,21,12.53,99.81,0.24,0.71,61.19
2021,3,19,22,12.48,99.75,0.25,0.69,68.92
2021,3,19,23,12.39,99.75,0.26,0.67,70.3
2021,3,20,0,12.26,99.75,0.27,0.73,63.98
2021,3,20,1,12.09,99.81,0.25,0.81,54.01
2021,3,20,2,11.86,100.0,0.24,0.83,44.62
2021,3,20,3,11.76,100.0,0.22,0.74,36.87
2021,3,20,4,11.76,99.69,0.18,0.44,29.74
2021,3,20,5,11.91,98.88,0.13,0.16,339.78
2021,3,20,6,12.05,98.44,0.08,0.01,180.0
2021,3,20,7,12.93,96.19,0.05,0.06,351.87
2021,3,20,8,13.54,91.0,0.02,0.3,154.09
2021,3,20,9,14.43,84.44,0.01,0.4,150.4
2021,3,20,10,15.29,77.31,0.01,0.18,77.74
2021,3,20,11,15.85,72.94,0.03,0.52,354.81
2021,3,20,12,15.96,71.56,0.05,0.92,334.95
2021,3,20,13,15.98,71.31,0.07,1.1,330.51
2021,3,20,14,15.98,71.25,0.09,1.12,331.29
2021,3,20,15,15.55,73.69,0.1,1.13,338.93
2021,3,20,16,14.8,78.44,0.13,1.28,344.78
2021,3,20,17,13.74,87.19,0.14,1.37,349.14
2021,3,20,18,12.69,95.5,0.13,1.07,1.25
2021,3,20,19,12.29,97.44,0.13,0.95,10.39
2021,3,20,20,12.08,97.44,0.12,0.91,22.81
2021,3,20,21,11.98,96.94,0.11,0.87,52.31
